# Every item id core-es has ever issued. Generated by scripts/build-dataset.ts.
# A row that goes away keeps its id here as `retired`, so it is never reissued.
# Columns: id	kind	status	text — text is a reminder, the id is the identity.
002638	sentence	active	Un vecino me lo explicó en cinco minutos.
002639	sentence	active	Ahora reciclo también las botellas.
002640	sentence	active	En mi calle hay un sitio para el papel.
002641	sentence	active	Es mejor que compremos menos plástico.
002642	sentence	active	Me molesta que todavía haya basura en la calle.
002643	sentence	active	El artículo tiene dos páginas y muchos datos.
002644	sentence	active	Dudo que todo el mundo lo lea.
002645	sentence	active	Es una pena que la gente no cambie.
002646	sentence	active	Te aconsejo que uses más el transporte público.
002647	sentence	active	Ojalá que el próximo verano sea más fresco.
002648	sentence	active	Compartí el artículo con dos compañeros.
002649	sentence	active	Colgué el abrigo cerca del fuego.
002650	sentence	active	Colgamos las fotos en la pared del salón.
002651	sentence	active	¿Dónde cuelgo la toalla?
002652	sentence	active	No contesté el teléfono.
002653	sentence	active	Contesta cuando puedas.
002654	sentence	active	Contestó a la siguiente pregunta sin dudar.
002655	sentence	active	Quiero ir contigo al mercado.
002656	sentence	active	Me gusta practicar contigo.
002657	sentence	active	Cuento contigo para el sábado.
002658	sentence	active	Elegí el único que quedaba.
002659	sentence	active	Es difícil elegir entre los dos.
002660	sentence	active	Elige el siguiente ejercicio.
002661	sentence	active	En invierno hacemos fuego en casa.
002662	sentence	active	Estuvimos alrededor del fuego en silencio.
002663	sentence	active	No me importa esperar un poco.
002664	sentence	active	Al final no importa quién gana.
002665	sentence	active	¿Te importa cerrar la ventana?
002666	sentence	active	Practico español todos los días.
002667	sentence	active	Practico con la radio por la mañana.
002668	sentence	active	Me quité el abrigo al entrar.
002669	sentence	active	Quítate los zapatos, dentro hace calor.
002670	sentence	active	El médico me quitó las pastillas.
002671	sentence	active	Escucho la radio mientras cocino.
002672	sentence	active	La radio del coche no funciona.
002673	sentence	active	La siguiente parada es la mía.
002674	sentence	active	Al principio era el único alumno.
002675	sentence	active	Es el único día libre de la semana.
002676	sentence	active	Las llaves están dentro del bolso.
002677	sentence	active	Dentro de la caja había una carta.
002678	sentence	active	Vuelvo enseguida.
002679	sentence	active	Contestó enseguida al mensaje.
002680	sentence	active	El final me gustó más que el principio.
002681	sentence	active	A menudo salgo a caminar por la tarde.
002682	sentence	active	A menudo comemos fuera los viernes.
002683	sentence	active	Pinté la puerta de blanco.
002684	sentence	active	La siguiente semana pintamos la cocina.
002685	sentence	active	Al principio no entendía nada.
002686	sentence	active	¿Puedes deletrear tu apellido?
002687	sentence	active	Padres e hijos vinieron juntos.
002688	sentence	active	Los dos hermanos hablan igual.
002689	sentence	active	Nos reímos mucho con la película.
002690	sentence	active	Pidió silencio en la sala.
002691	sentence	active	A las once tengo una reunión corta.
002692	sentence	active	Almuerzo a la una con mis compañeros.
002693	sentence	active	Por la tarde escribo correos.
002694	sentence	active	Salgo de la oficina a las seis.
002695	sentence	active	Vuelvo a casa en autobús y leo un poco.
002696	sentence	active	Ceno con mi familia a las ocho.
002697	sentence	active	Me acuesto temprano porque mañana trabajo.
002698	sentence	active	Antes de salir, hago la cama.
002699	sentence	active	El parque está a diez minutos de casa.
002700	sentence	active	Muchas familias pasan la mañana allí.
002701	sentence	active	A la una vuelvo a casa y cocino.
002702	sentence	active	Por la tarde veo una película.
002703	sentence	active	Los sábados son mis días favoritos.
002704	sentence	active	El salón tiene un sofá azul y una mesa pequeña.
002705	sentence	active	En la pared hay dos fotos de mi familia.
002706	sentence	active	El baño es pequeño pero tiene una ventana.
002707	sentence	active	Mi vecina es muy amable y vive arriba.
002708	sentence	active	La plaza tiene árboles y un bar.
002709	sentence	active	Desde mi ventana veo toda la calle.
002710	sentence	active	El piso no es caro para esta ciudad.
002711	sentence	active	Mi mesa está al lado de la ventana.
002712	sentence	active	Trabajo con un ordenador y dos pantallas.
002713	sentence	active	Por la mañana bebo dos cafés.
002714	sentence	active	Mis compañeros son simpáticos y hablamos mucho.
002715	sentence	active	Los martes tenemos una reunión larga.
002716	sentence	active	A veces salgo a caminar diez minutos.
002717	sentence	active	¿Lo quiere aquí o para llevar?
002718	sentence	active	Aquí, gracias. Me siento un momento.
002719	sentence	active	Muy bien. ¿Quiere azúcar?
002720	sentence	active	No, así está bien.
002721	sentence	active	¿Se puede pagar con tarjeta?
002722	sentence	active	Sí, claro. Aquí tiene.
002723	sentence	active	¿El té es con leche fría o caliente?
002724	sentence	active	Caliente, si no dice otra cosa.
002725	sentence	active	Caliente está bien, gracias.
002726	sentence	active	¿Se sienta dentro o fuera?
002727	sentence	active	Fuera, hace buen tiempo.
002728	sentence	active	¿El banco abre por la tarde?
002729	sentence	active	No, solo por la mañana.
002730	sentence	active	¿Hay otro banco en el centro?
002731	sentence	active	Sí, uno cerca de la plaza.
002732	sentence	active	¿Está muy lejos la plaza?
002733	sentence	active	A diez minutos a pie.
002734	sentence	active	Me queda un poco grande.
002735	sentence	active	Tenemos otra talla más pequeña.
002736	sentence	active	¿La tiene en azul también?
002737	sentence	active	Sí, en azul y en gris.
002738	sentence	active	Prefiero la negra, gracias.
002739	sentence	active	Es un poco caro para mí.
002740	sentence	active	Tenemos otro más barato allí.
002741	sentence	active	¿De qué color es?
002742	sentence	active	Verde y blanco.
002743	sentence	active	Voy a probar los dos.
002744	sentence	active	¿Puedo ir a pie o mejor en autobús?
002745	sentence	active	A pie está bien, el camino es fácil.
002746	sentence	active	¿Hay una farmacia por aquí?
002747	sentence	active	Sí, al lado de la estación.
002748	sentence	active	¿Y un banco cerca?
002749	sentence	active	Al lado de la farmacia.
002750	sentence	active	¿A qué hora tengo que salir el último día?
002751	sentence	active	Antes de las doce, por favor.
002752	sentence	active	¿Hay wifi en la habitación?
002753	sentence	active	Sí, la contraseña está en la mesa.
002754	sentence	active	Muchas gracias por todo.
002755	sentence	active	¿El bar abre por la noche?
002756	sentence	active	Hasta las doce todos los días.
002757	sentence	active	¿Hay una farmacia cerca del hotel?
002758	sentence	active	Sí, a dos minutos a la derecha.
002759	sentence	active	Muy bien, muchas gracias.
002760	sentence	active	¿Comió algo especial ayer?
002761	sentence	active	Cené en un restaurante nuevo.
002762	sentence	active	Puede ser eso. ¿Le duele ahora?
002763	sentence	active	Un poco menos que ayer.
002764	sentence	active	Le doy unas pastillas para dos días.
002765	sentence	active	¿Puedo trabajar mañana?
002766	sentence	active	Mejor no. Vuelva el viernes.
002767	sentence	active	¿Dónde quieres cenar?
002768	sentence	active	Hay un restaurante italiano cerca del cine.
002769	sentence	active	Perfecto. ¿Compramos las entradas antes?
002770	sentence	active	Sí, mejor. Los sábados hay mucha gente.
002771	sentence	active	¿Vienen también tus hermanas?
002772	sentence	active	Solo una. La otra trabaja esta noche.
002773	sentence	active	¿Llevo algo de comer?
002774	sentence	active	Sí, un poco de fruta está bien.
002775	sentence	active	¿Y si llueve por la tarde?
002776	sentence	active	Entonces vamos al bar de la plaza.
002777	sentence	active	Muy bien. ¿Viene alguien más?
002778	sentence	active	Mi hermana, si termina el trabajo.
002779	sentence	active	¿El zumo es de naranja?
002780	sentence	active	Sí, lo hacemos aquí cada mañana.
002781	sentence	active	Perfecto. ¿Tienen fruta también?
002782	sentence	active	Sí, manzanas y plátanos.
002783	sentence	active	Entonces una manzana también, por favor.
002784	sentence	active	¿Quiere el café en una taza grande?
002785	sentence	active	Sí, grande, por favor.
002786	sentence	active	¿Va al trabajo ahora?
002787	sentence	active	Sí, empiezo a las nueve.
002788	sentence	active	Entonces se lo preparo rápido.
002789	sentence	active	Gracias, muy amable.
002790	sentence	active	¿El museo abre los lunes?
002791	sentence	active	No, los lunes está cerrado.
002792	sentence	active	¿Y cuánto cuesta la entrada?
002793	sentence	active	Ocho euros, creo.
002794	sentence	active	¿Hay un café cerca del museo?
002795	sentence	active	Sí, muy cerca.
002796	sentence	active	¿Qué autobús va al centro?
002797	sentence	active	El número dos, cada quince minutos.
002798	sentence	active	¿Dónde compro el billete?
002799	sentence	active	En la misma parada, o al entrar.
002800	sentence	active	¿Qué precio tiene el billete?
002801	sentence	active	Dos euros hasta el centro.
002802	sentence	active	¿Los tienen en gris también?
002803	sentence	active	En gris no, solo en azul y negro.
002804	sentence	active	¿Puedo cambiarlos si no me quedan bien?
002805	sentence	active	Sí, con el papel, hasta el día quince.
002806	sentence	active	Entonces me los llevo.
002807	sentence	active	¿Tienen el mismo en gris?
002808	sentence	active	En gris no queda su número.
002809	sentence	active	No importa, prefiero los negros.
002810	sentence	active	Son muy cómodos para caminar.
002811	sentence	active	¿Se puede pagar en efectivo?
002812	sentence	active	Claro, sin problema.
002813	sentence	active	¿Hay ascensor en el hotel?
002814	sentence	active	Sí, a la derecha de la entrada.
002815	sentence	active	¿Puedo dejar la maleta aquí el último día?
002816	sentence	active	Sí, hasta las seis de la tarde.
002817	sentence	active	Estupendo, muchas gracias.
002818	sentence	active	¿Puedo cenar algo a esta hora?
002819	sentence	active	La cocina está cerrada, pero hay un bar abierto.
002820	sentence	active	¿Está lejos del hotel?
002821	sentence	active	A dos minutos, en la misma calle.
002822	sentence	active	Muy bien. Buenas noches.
002823	sentence	active	¿Reservo una mesa para dos?
002824	sentence	active	Sí, mejor. Los viernes está lleno.
002825	sentence	active	¿Y la película, a qué hora empieza?
002826	sentence	active	A las diez y media, creo.
002827	sentence	active	Entonces tenemos mucho tiempo.
002828	sentence	active	Perfecto. Hasta el viernes.
002829	sentence	active	¿Vamos en tren o en autobús?
002830	sentence	active	En tren es más rápido.
002831	sentence	active	¿Compro las entradas por internet?
002832	sentence	active	Sí, así no esperamos.
002833	sentence	active	¿Y si llueve el domingo?
002834	sentence	active	El museo está dentro, no importa.
002835	sentence	active	En el tren leo los correos del día.
002836	sentence	active	La reunión empieza a las ocho y media.
002837	sentence	active	Hablo poco y escucho mucho.
002838	sentence	active	A las diez bebo el segundo café.
002839	sentence	active	Como algo rápido delante del ordenador.
002840	sentence	active	Los lunes siempre pasan muy rápido.
002841	sentence	active	En el mercado compramos fruta y pan.
002842	sentence	active	Después tomamos un café en la plaza.
002843	sentence	active	Hablamos de la semana y de los planes.
002844	sentence	active	A las dos vuelvo a casa y cocino.
002845	sentence	active	Por la tarde no hago casi nada.
002846	sentence	active	Los domingos son tranquilos y me gustan así.
002847	sentence	active	¿Puedo tomarla con comida?
002848	sentence	active	Mejor después de comer.
002849	sentence	active	¿Y si sigo igual mañana?
002850	sentence	active	Entonces vaya al médico.
002851	sentence	active	¿Cuánto cuestan las pastillas?
002852	sentence	active	Cuatro euros con cincuenta.
002853	sentence	active	¿Está muchas horas en la misma silla?
002854	sentence	active	Sí, delante del ordenador.
002855	sentence	active	Levántese cada hora un momento.
002856	sentence	active	¿Puedo hacer deporte?
002857	sentence	active	Caminar sí, correr todavía no.
002858	sentence	active	¿Vuelvo la semana que viene?
002859	sentence	active	Nadie me llama antes de las nueve.
002860	sentence	active	Escribo mejor en casa que en la oficina.
002861	sentence	active	A veces salgo a caminar después de comer.
002862	sentence	active	Por la tarde tengo una reunión corta.
002863	sentence	active	Mi gato duerme encima de la mesa.
002864	sentence	active	Los martes son mis días favoritos de trabajo.
002865	sentence	active	Por la mañana pongo la ropa nueva en la mesa.
002866	sentence	active	Muchos clientes buscan una talla u otra.
002867	sentence	active	Me gusta ayudar a elegir un color.
002868	sentence	active	Los sábados hay el doble de gente.
002869	sentence	active	Mi compañera es muy simpática con todos.
002870	sentence	active	Es un trabajo cansado, pero no aburrido.
002871	sentence	active	La primera reunión duró casi dos horas.
002872	sentence	active	Después tuve que escribir un correo largo.
002873	sentence	active	Mi jefe me pidió otro proyecto para el lunes.
002874	sentence	active	Comí un poco de pan delante del ordenador.
002875	sentence	active	A las cinco todavía tenía tres correos.
002876	sentence	active	El viernes fue un día mucho más tranquilo.
002877	sentence	active	El salón tiene una ventana muy grande.
002878	sentence	active	En invierno hacen fuego en la cocina.
002879	sentence	active	En el jardín hay flores y dos árboles viejos.
002880	sentence	active	Mi madre tiene un gato blanco y negro.
002881	sentence	active	Por la noche no se oye nada.
002882	sentence	active	El pueblo tiene una tienda y un bar.
002883	sentence	active	La ventana da a la calle y entra mucha luz.
002884	sentence	active	Encima de la mesa tengo una lámpara vieja.
002885	sentence	active	Estudio por la noche, cuando hay silencio.
002886	sentence	active	Comparto la cocina con otros tres estudiantes.
002887	sentence	active	Los domingos limpiamos todos juntos.
002888	sentence	active	La universidad está a diez minutos a pie.
002889	sentence	active	¿Cuándo llega el dinero a mi cuenta?
002890	sentence	active	En dos o tres días.
002891	sentence	active	Espero que sea antes del fin de semana.
002892	sentence	active	Le mando un correo cuando esté hecho.
002893	sentence	active	Se lo agradezco.
002894	sentence	active	¿Cuándo tienes que contestar?
002895	sentence	active	El viernes, como muy tarde.
002896	sentence	active	Entonces pide más información el lunes.
002897	sentence	active	Es verdad, no pregunté por el horario.
002898	sentence	active	Es importante que lo sepas antes de decidir.
002899	sentence	active	¿Y la factura del mes que viene?
002900	sentence	active	Será normal, no se preocupe.
002901	sentence	active	Prefiero que me lo digan por correo.
002902	sentence	active	Se lo mando hoy mismo.
002903	sentence	active	Muchas gracias por resolverlo.
002904	sentence	active	El curso de la escuela empieza en octubre.
002905	sentence	active	¿Y cuántas horas por semana son?
002906	sentence	active	Cuatro, dos días por la tarde.
002907	sentence	active	Eso me parece bastante razonable.
002908	sentence	active	Creo que voy a elegir la escuela.
002909	sentence	active	Es que trabajo hasta muy tarde.
002910	sentence	active	Te aconsejo que dejes el ordenador antes de las once.
002911	sentence	active	Puedo intentarlo esta semana.
002912	sentence	active	Ojalá te ayude.
002913	sentence	active	Gracias por preocuparte.
002914	sentence	active	No queremos pagar más de setecientos euros.
002915	sentence	active	Vimos tres pisos la semana pasada.
002916	sentence	active	El primero era grande pero muy caro.
002917	sentence	active	El segundo no tenía luz por la mañana.
002918	sentence	active	El tercero está cerca del parque y nos gusta.
002919	sentence	active	Vamos a verlo otra vez el sábado.
002920	sentence	active	¿El tren para en muchos sitios?
002921	sentence	active	En tres, y el viaje dura tres horas.
002922	sentence	active	¿Puedo llevar una maleta grande?
002923	sentence	active	Sí, sin problema.
002924	sentence	active	¿Hay algo de comer en el tren?
002925	sentence	active	Hay un bar en el coche cinco.
002926	sentence	active	¿Cuántas horas dura el viaje?
002927	sentence	active	Unas cuatro horas, con una parada.
002928	sentence	active	¿A qué hora llega a Granada?
002929	sentence	active	Sobre las diez y media de la noche.
002930	sentence	active	¿Y el billete cuánto vale?
002931	sentence	active	Veinte euros, en efectivo o tarjeta.
002932	sentence	active	¿El billete de vuelta tiene hora?
002933	sentence	active	Puede volver en el tren que quiera el domingo.
002934	sentence	active	¿Y si perdemos el tren de ida?
002935	sentence	active	Entonces hay que comprar otro billete.
002936	sentence	active	Entendido. ¿Los asientos están juntos?
002937	sentence	active	Sí, los dos juntos.
002938	sentence	active	¿El billete vale para el autobús también?
002939	sentence	active	Sí, para los dos.
002940	sentence	active	¿Tengo que cambiar de línea para el museo?
002941	sentence	active	No, la línea dos pasa por allí.
002942	sentence	active	¿Y por la noche pasa igual?
002943	sentence	active	Cada diez minutos después de las once.
002944	sentence	active	¿Las manzanas son de aquí?
002945	sentence	active	Sí, del campo de al lado.
002946	sentence	active	¿Tiene fresas hoy?
002947	sentence	active	Hoy no, mejor el jueves.
002948	sentence	active	Entonces vuelvo el jueves.
002949	sentence	active	¿A qué hora sale el pan por la mañana?
002950	sentence	active	A las siete, y otra vez a las cinco.
002951	sentence	active	¿Abren los domingos?
002952	sentence	active	Solo por la mañana.
002953	sentence	active	Muy bien, entonces vengo temprano.
002954	sentence	active	¿Cómo lo preparo mejor?
002955	sentence	active	Con aceite y sal, nada más.
002956	sentence	active	¿Cuánto tiempo hay que cocinarlo?
002957	sentence	active	Veinte minutos, no más.
002958	sentence	active	Muy bien, lo hago esta noche.
002959	sentence	active	¿Le queda ajo?
002960	sentence	active	Sí, ¿cuánto quiere?
002961	sentence	active	Poco, solo para esta semana.
002962	sentence	active	Le pongo dos, entonces.
002963	sentence	active	Perfecto, y ya está todo.
002964	sentence	active	¿Y tu padre también vive aquí?
002965	sentence	active	No, él vive en un pueblo cerca del mar.
002966	sentence	active	¿Lo ves a menudo?
002967	sentence	active	Cada dos semanas, más o menos.
002968	sentence	active	¿Y tu hermana, qué estudia?
002969	sentence	active	Estudia música en la universidad.
002970	sentence	active	¿Y vive solo en Valencia?
002971	sentence	active	No, con dos amigos de la universidad.
002972	sentence	active	¿Habla otros idiomas?
002973	sentence	active	Inglés muy bien, y un poco de italiano.
002974	sentence	active	¿Le gusta la música?
002975	sentence	active	Toca la guitarra desde niño.
002976	sentence	active	¿Cuántos años tienen los niños?
002977	sentence	active	Seis y tres. El mayor ya va a la escuela.
002978	sentence	active	¿Y tu hermana trabaja por la noche?
002979	sentence	active	A veces, en el hospital.
002980	sentence	active	Debe de ser cansado.
002981	sentence	active	Lo es, pero le gusta mucho.
002982	sentence	active	¿Duerme toda la noche?
002983	sentence	active	Casi siempre, desde el mes pasado.
002984	sentence	active	¿Y vosotros descansáis un poco?
002985	sentence	active	Un poco más que antes.
002986	sentence	active	¿Vive alguien de la familia cerca?
002987	sentence	active	Mi madre viene dos días por semana.
002988	sentence	active	Estoy dispuesta a trabajar los sábados.
002989	sentence	active	No estoy dispuesto a pagar más.
002990	sentence	active	Hoy estoy muy cansada.
002991	sentence	active	Estoy contenta.
002992	sentence	active	Estoy muy ocupada esta semana.
002993	sentence	active	Estoy enferma desde ayer.
002994	sentence	active	No estoy nerviosa.
002995	sentence	active	Como bien, pero estoy muy cansada.
002996	sentence	active	Hoy termino pronto y estoy contenta.
002997	sentence	active	Porque estoy muy cansada.
002998	sentence	active	Soy griega, de Atenas.
500001	noun-card	active	persona
500002	noun-card	active	hombre
500003	noun-card	active	mujer
500004	noun-card	active	niño
500005	noun-card	active	niña
500006	noun-card	active	bebé
500007	noun-card	active	familia
500008	noun-card	active	padre
500009	noun-card	active	madre
500010	noun-card	active	hijo
500011	noun-card	active	hija
500012	noun-card	active	hermano
500013	noun-card	active	hermana
500014	noun-card	active	abuelo
500015	noun-card	active	abuela
500016	noun-card	active	tío
500017	noun-card	active	tía
500018	noun-card	active	primo
500019	noun-card	active	esposo
500020	noun-card	active	esposa
500021	noun-card	active	novio
500022	noun-card	active	novia
500023	noun-card	active	amigo
500024	noun-card	active	amiga
500025	noun-card	active	vecino
500026	noun-card	active	gente
500027	noun-card	active	señor
500028	noun-card	active	señora
500029	noun-card	active	chico
500030	noun-card	active	nombre
500031	noun-card	active	cuerpo
500032	noun-card	active	cabeza
500033	noun-card	active	pelo
500034	noun-card	active	cara
500035	noun-card	active	ojo
500036	noun-card	active	nariz
500037	noun-card	active	boca
500038	noun-card	active	diente
500039	noun-card	active	oreja
500040	noun-card	active	cuello
500041	noun-card	active	brazo
500042	noun-card	active	mano
500043	noun-card	active	dedo
500044	noun-card	active	pierna
500045	noun-card	active	pie
500046	noun-card	active	espalda
500047	noun-card	active	corazón
500048	noun-card	active	estómago
500049	noun-card	active	piel
500050	noun-card	active	sangre
500051	noun-card	active	dolor
500052	noun-card	active	fiebre
500053	noun-card	active	medicina
500054	noun-card	active	médico
500055	noun-card	active	hospital
500056	noun-card	active	salud
500057	noun-card	active	comida
500058	noun-card	active	desayuno
500059	noun-card	active	almuerzo
500060	noun-card	active	cena
500061	noun-card	active	pan
500062	noun-card	active	agua
500063	noun-card	active	leche
500064	noun-card	active	café
500065	noun-card	active	té
500066	noun-card	active	jugo
500067	noun-card	active	cerveza
500068	noun-card	active	vino
500069	noun-card	active	carne
500070	noun-card	active	pollo
500071	noun-card	active	pescado
500072	noun-card	active	huevo
500073	noun-card	active	queso
500074	noun-card	active	arroz
500075	noun-card	active	sopa
500076	noun-card	active	ensalada
500077	noun-card	active	verdura
500078	noun-card	active	fruta
500079	noun-card	active	manzana
500080	noun-card	active	naranja
500081	noun-card	active	plátano
500082	noun-card	active	uva
500083	noun-card	active	fresa
500084	noun-card	active	tomate
500085	noun-card	active	papa
500086	noun-card	active	cebolla
500087	noun-card	active	ajo
500088	noun-card	active	zanahoria
500089	noun-card	active	lechuga
500090	noun-card	active	sal
500091	noun-card	active	azúcar
500092	noun-card	active	aceite
500093	noun-card	active	mantequilla
500094	noun-card	active	pastel
500095	noun-card	active	helado
500096	noun-card	active	chocolate
500097	noun-card	active	galleta
500098	noun-card	active	postre
500099	noun-card	active	hambre
500100	noun-card	active	sed
500101	noun-card	active	cuenta
500102	noun-card	active	propina
500103	noun-card	active	menú
500104	noun-card	active	casa
500105	noun-card	active	piso
500106	noun-card	active	apartamento
500107	noun-card	active	habitación
500108	noun-card	active	cocina
500109	noun-card	active	baño
500110	noun-card	active	sala
500111	noun-card	active	comedor
500112	noun-card	active	dormitorio
500113	noun-card	active	cama
500114	noun-card	active	mesa
500115	noun-card	active	silla
500116	noun-card	active	sofá
500117	noun-card	active	puerta
500118	noun-card	active	ventana
500119	noun-card	active	pared
500120	noun-card	active	suelo
500121	noun-card	active	llave
500122	noun-card	active	luz
500123	noun-card	active	lámpara
500124	noun-card	active	espejo
500125	noun-card	active	armario
500126	noun-card	active	plato
500127	noun-card	active	vaso
500128	noun-card	active	taza
500129	noun-card	active	cuchillo
500130	noun-card	active	tenedor
500131	noun-card	active	cuchara
500132	noun-card	active	servilleta
500133	noun-card	active	toalla
500134	noun-card	active	jabón
500135	noun-card	active	basura
500136	noun-card	active	jardín
500137	noun-card	active	ciudad
500138	noun-card	active	pueblo
500139	noun-card	active	país
500140	noun-card	active	calle
500141	noun-card	active	plaza
500142	noun-card	active	tienda
500143	noun-card	active	mercado
500144	noun-card	active	supermercado
500145	noun-card	active	restaurante
500146	noun-card	active	bar
500147	noun-card	active	hotel
500148	noun-card	active	banco
500149	noun-card	active	farmacia
500150	noun-card	active	panadería
500151	noun-card	active	iglesia
500152	noun-card	active	museo
500153	noun-card	active	parque
500154	noun-card	active	cine
500155	noun-card	active	teatro
500156	noun-card	active	biblioteca
500157	noun-card	active	estación
500158	noun-card	active	aeropuerto
500159	noun-card	active	avión
500160	noun-card	active	tren
500161	noun-card	active	autobús
500162	noun-card	active	coche
500163	noun-card	active	taxi
500164	noun-card	active	bicicleta
500165	noun-card	active	billete
500166	noun-card	active	maleta
500167	noun-card	active	viaje
500168	noun-card	active	mapa
500169	noun-card	active	camino
500170	noun-card	active	puente
500171	noun-card	active	esquina
500172	noun-card	active	frontera
500173	noun-card	active	trabajo
500174	noun-card	active	oficina
500175	noun-card	active	empresa
500176	noun-card	active	jefe
500177	noun-card	active	empleado
500178	noun-card	active	reunión
500179	noun-card	active	proyecto
500180	noun-card	active	dinero
500181	noun-card	active	sueldo
500182	noun-card	active	cliente
500183	noun-card	active	escuela
500184	noun-card	active	universidad
500185	noun-card	active	clase
500186	noun-card	active	profesor
500187	noun-card	active	alumno
500188	noun-card	active	estudiante
500189	noun-card	active	examen
500190	noun-card	active	tarea
500191	noun-card	active	libro
500192	noun-card	active	cuaderno
500193	noun-card	active	lápiz
500194	noun-card	active	bolígrafo
500195	noun-card	active	papel
500196	noun-card	active	palabra
500197	noun-card	active	pregunta
500198	noun-card	active	respuesta
500199	noun-card	active	idioma
500200	noun-card	active	número
500201	noun-card	active	letra
500202	noun-card	active	frase
500203	noun-card	active	tiempo
500204	noun-card	active	hora
500205	noun-card	active	minuto
500206	noun-card	active	segundo
500207	noun-card	active	día
500208	noun-card	active	mañana
500209	noun-card	active	tarde
500210	noun-card	active	noche
500211	noun-card	active	semana
500212	noun-card	active	mes
500213	noun-card	active	año
500214	noun-card	active	fecha
500215	noun-card	active	cumpleaños
500216	noun-card	active	fiesta
500217	noun-card	active	vacaciones
500218	noun-card	active	momento
500219	noun-card	active	vez
500220	noun-card	active	rato
500221	noun-card	active	sol
500222	noun-card	active	luna
500223	noun-card	active	estrella
500224	noun-card	active	cielo
500225	noun-card	active	nube
500226	noun-card	active	lluvia
500227	noun-card	active	nieve
500228	noun-card	active	viento
500229	noun-card	active	calor
500230	noun-card	retired	frío
500231	noun-card	active	mar
500232	noun-card	active	río
500233	noun-card	active	lago
500234	noun-card	active	montaña
500235	noun-card	active	playa
500236	noun-card	active	campo
500237	noun-card	active	bosque
500238	noun-card	active	árbol
500239	noun-card	active	flor
500240	noun-card	active	animal
500241	noun-card	active	perro
500242	noun-card	active	gato
500243	noun-card	active	pájaro
500244	noun-card	active	caballo
500245	noun-card	active	vaca
500246	noun-card	active	ropa
500247	noun-card	active	camisa
500248	noun-card	active	camiseta
500249	noun-card	active	pantalón
500250	noun-card	active	falda
500251	noun-card	active	vestido
500252	noun-card	active	chaqueta
500253	noun-card	active	abrigo
500254	noun-card	active	zapato
500255	noun-card	active	calcetín
500256	noun-card	active	sombrero
500257	noun-card	active	bolso
500258	noun-card	active	cinturón
500259	noun-card	active	gafas
500260	noun-card	active	reloj
500261	noun-card	active	teléfono
500262	noun-card	active	móvil
500263	noun-card	active	ordenador
500264	noun-card	active	pantalla
500265	noun-card	active	correo
500266	noun-card	active	mensaje
500267	noun-card	active	foto
500268	noun-card	active	música
500269	noun-card	active	canción
500270	noun-card	active	película
500271	noun-card	active	televisión
500272	noun-card	active	periódico
500273	noun-card	active	revista
500274	noun-card	active	carta
500275	noun-card	active	tarjeta
500276	noun-card	active	bolsa
500277	noun-card	active	caja
500278	noun-card	active	cosa
500279	noun-card	active	vida
500280	noun-card	active	mundo
500281	noun-card	active	amor
500282	noun-card	active	problema
500283	noun-card	active	idea
500284	noun-card	active	verdad
500285	noun-card	active	mentira
500286	noun-card	active	suerte
500287	noun-card	active	miedo
500288	noun-card	active	ayuda
500289	noun-card	active	ejemplo
500290	noun-card	active	manera
500291	noun-card	active	parte
500292	noun-card	active	lugar
500293	noun-card	active	sitio
500294	noun-card	active	edad
500295	noun-card	active	color
500296	noun-card	active	precio
500297	noun-card	active	error
500298	noun-card	active	razón
500299	noun-card	active	historia
500300	noun-card	active	cuento
500301	noun-card	active	juego
500302	noun-card	active	deporte
500303	noun-card	active	fútbol
500304	noun-card	active	equipo
500305	noun-card	active	partido
500306	noun-card	active	ejercicio
500307	noun-card	active	lunes
500308	noun-card	active	martes
500309	noun-card	active	miércoles
500310	noun-card	active	jueves
500311	noun-card	active	viernes
500312	noun-card	active	sábado
500313	noun-card	active	domingo
500314	noun-card	active	enero
500315	noun-card	active	febrero
500316	noun-card	active	marzo
500317	noun-card	active	abril
500318	noun-card	active	mayo
500319	noun-card	active	junio
500320	noun-card	active	julio
500321	noun-card	active	agosto
500322	noun-card	active	septiembre
500323	noun-card	active	octubre
500324	noun-card	active	noviembre
500325	noun-card	active	diciembre
500326	noun-card	active	primavera
500327	noun-card	active	verano
500328	noun-card	active	otoño
500329	noun-card	active	invierno
500330	noun-card	active	favor
500331	noun-card	active	nevera
500332	noun-card	active	centro
500333	noun-card	active	euro
500334	noun-card	active	talla
500335	noun-card	active	pasaporte
500336	noun-card	active	derecha
500337	noun-card	active	izquierda
500338	noun-card	active	inglés
500339	noun-card	active	español
500340	noun-card	active	patata
500341	noun-card	active	carro
500342	noun-card	active	zumo
500343	noun-card	active	computadora
500344	noun-card	active	celular
500345	noun-card	active	boleto
500346	noun-card	active	camión
500347	noun-card	active	plata
500348	noun-card	active	pasta
500349	noun-card	active	camarero
500350	noun-card	active	sueño
500351	noun-card	active	prisa
500352	noun-card	active	fin
500353	noun-card	active	lado
500354	noun-card	active	guitarra
500355	noun-card	active	músculo
500356	noun-card	active	reserva
500357	noun-card	active	lentes
500358	noun-card	active	refrigerador
500359	noun-card	active	kilo
500360	noun-card	active	andén
500361	noun-card	active	salón
500362	noun-card	active	metro
500363	noun-card	active	línea
500364	noun-card	active	barra
500365	noun-card	active	limón
500366	noun-card	active	pastilla
500367	noun-card	active	cita
